PhraseId,Sentiment
97449,2
26847,3
75369,1
52627,0
60371,1
38176,2
112773,3
125326,1
84777,1
105543,1
136381,1
3001,1
65608,2
69947,1
80792,1
119531,2
64710,2
63636,1
64623,1
136894,1
1517,3
17175,1
83710,3
70869,1
112173,1
15466,3
130593,2
87154,2
148522,3
154952,1
69370,2
116024,1
40139,1
66994,2
70276,1
136614,1
33812,1
50081,1
84137,1
50878,1
150990,3
118065,4
152046,2
18315,1
88119,1
112682,3
102481,1
15315,1
24877,1
149124,3
120681,1
27558,1
13657,3
56086,3
97023,3
63420,1
155516,1
43258,2
2437,3
12137,3
38883,1
143929,1
130074,1
134065,1
67540,2
110517,1
57267,1
44848,1
136689,2
39609,3
140652,2
108366,1
97861,3
113361,0
27603,3
107491,2
88419,1
126920,2
75703,1
93701,1
38073,1
101833,3
103305,2
3455,1
105965,1
103016,1
153921,1
72319,1
68676,1
110141,1
44710,2
22893,3
41279,1
65194,2
129990,2
150892,3
100084,3
122289,1
68689,4
69072,3
136618,1
61212,3
41988,1
128511,1
109486,1
67523,2
145908,1
130447,2
3823,1
81740,1
60762,3
4576,1
138517,1
23699,1
63942,1
85599,2
85466,1
44206,3
54417,1
26579,1
152284,1
21,1
149652,3
142741,3
72091,1
87645,1
90461,2
14087,3
14938,1
80423,1
145468,1
123196,1
96263,1
135279,1
142871,2
125222,1
17982,3
88402,1
102006,1
26398,2
132236,1
142045,2
12347,4
61852,2
116927,1
140357,3
3088,1
123214,1
46056,3
95405,2
8884,2
124999,3
130303,1
115631,3
50385,1
109140,3
143807,3
10026,1
15102,1
102929,2
146350,1
58604,3
97174,3
16201,1
121432,1
135295,1
64866,4
127967,2
63378,1
49674,3
116996,1
36319,2
8466,1
83260,1
46511,1
84020,1
39786,2
59311,1
113964,3
2195,1
23160,1
49610,2
10809,1
48547,1
122080,1
92043,1
27438,2
35908,1
155243,1
95859,1
98991,1
93802,3
129916,1
78619,3
113185,3
150015,1
73201,1
54517,1
151959,3
24410,1
144237,1
109130,1
25098,1
71687,1
124470,1
15939,1
3914,1
90458,3
127262,1
145841,1
146084,1
129500,1
14777,2
143038,3
90599,2
6454,3
58559,1
62171,2
112199,1
32091,1
34990,4
68483,1
77643,1
122349,3
53778,3
49722,2
134495,0
98144,1
1575,2
142664,3
110033,1
39119,1
21277,1
4116,2
37814,1
137710,4
18517,1
75772,1
81253,1
138004,1
56300,1
105538,1
154285,2
81955,1
34472,1
22250,3
119792,1
101727,1
137991,3
143830,2
82978,2
112723,3
76557,1
36090,1
118994,1
43966,1
82544,1
109774,3
22458,3
111205,4
71531,2
99803,2
152174,1
36207,1
154087,1
108608,1
147250,1
141072,1
8547,3
122030,1
36394,1
45838,1
146784,2
49083,3
2572,1
155759,1
2816,1
59068,1
38572,2
33731,2
118206,1
7960,1
75816,1
78143,1
42740,1
127167,2
16732,1
44369,2
90886,1
28480,1
143541,3
101775,1
119495,1
63587,1
145427,3
108377,1
32405,3
141922,1
117919,3
116900,3
109218,1
119999,2
150781,3
139171,1
118258,1
49282,3
97532,2
15724,2
61643,1
120229,1
47711,1
42430,3
69633,1
14888,1
37182,1
140006,1
11315,2
90528,1
143572,1
24626,1
76614,1
139826,2
140497,1
2410,3
15698,3
8212,1
135330,3
68334,1
78749,1
13706,3
149937,3
120894,1
103371,3
19544,3
125372,1
104325,4
80129,1
135148,1
25692,1
12691,1
133082,3
155283,1
5605,2
33506,2
1389,1
94115,1
65749,1
25666,1
113088,1
61745,1
73016,2
126758,2
36779,1
16431,2
76454,3
809,1
87569,1
63692,3
12169,1
36045,2
41664,1
64608,3
103876,3
81156,1
12406,1
153430,1
129057,1
45076,1
97227,4
1493,1
29292,1
122009,2
114876,1
148414,3
149063,1
47794,1
147554,1
76375,1
124702,1
133710,1
29033,1
5245,1
80906,1
138121,1
62338,3
126266,2
20588,1
104942,2
149053,1
134996,1
117989,2
116744,3
14821,3
18876,2
56657,1
18117,1
31736,1
61488,2
18347,1
4873,3
98562,2
21597,1
71809,1
19420,1
22396,1
95929,1
50057,1
34787,1
152784,3
123097,3
81566,1
60154,2
106809,1
3417,3
44416,2
73207,1
265,1
149877,3
87381,2
82389,1
152092,2
547,1
2256,2
130415,1
82112,1
45853,1
103411,1
149521,1
37090,2
88682,2
107845,2
73284,2
80243,1
31174,2
149065,4
154205,3
121057,1
135266,1
129014,1
137915,3
23456,1
1060,1
11484,1
48679,3
65136,3
104813,2
19272,1
99546,1
126220,1
9754,3
30089,3
61735,1
41498,1
52969,2
85517,1
17235,1
148607,1
154759,1
113827,3
131741,1
69210,1
61420,2
64361,2
10221,1
129778,1
66944,1
55074,2
95201,2
43843,2
133172,1
97857,1
38385,1
140028,3
144057,2
5062,1
151750,1
76897,1
86507,1
144515,2
86375,2
27846,2
22824,1
99650,2
26060,1
114943,1
97724,1
124734,3
54120,3
125907,1
58935,3
94253,2
92182,3
72065,1
20272,1
18006,3
73317,1
109577,1
106117,1
31887,0
17811,3
52054,1
31686,1
80159,1
12558,1
48454,2
88685,2
35203,1
22606,3
12437,1
104198,3
34454,1
67974,3
90737,1
86239,1
57342,1
148968,1
4233,1
41239,1
152389,1
35088,2
20032,1
87401,1
2368,1
142823,1
39156,1
22156,2
84667,1
127697,1
59203,1
91959,3
93903,3
77865,1
76112,2
74367,1
21212,1
155066,2
19103,1
122194,3
101706,1
4666,1
103052,4
53545,3
127818,1
38899,1
120246,1
73858,1
119338,1
51527,3
33771,1
92834,1
131269,4
50566,3
50982,1
107154,3
5865,1
1863,1
113788,1
98733,1
132588,3
26201,1
117369,1
68378,1
125105,1
70241,1
107934,1
30511,2
91434,1
33382,2
121038,1
149378,1
43995,1
119541,4
16105,3
57166,3
33055,1
144534,2
154673,1
8936,1
63861,3
101382,3
106900,2
111241,1
47249,3
13628,1
51277,1
121343,2
104322,2
82814,1
35941,1
128811,3
126697,1
68895,2
116254,1
63663,2
9903,1
152718,3
110176,1
154593,1
77073,1
31419,1
52313,2
42571,2
148571,1
78634,2
35952,1
73553,1
126918,1
118103,3
119509,2
118760,1
13668,1
70880,1
106782,3
143838,1
14774,2
119030,1
39982,2
93699,1
97821,1
25701,2
66282,1
67418,1
151144,2
17549,3
84381,4
29620,2
16896,2
146035,3
106605,2
44560,3
139430,2
153809,1
32448,1
17684,1
118251,1
117262,2
5617,1
150702,1
43600,1
123128,1
57049,1
136308,3
56071,3
88571,1
106220,1
69252,1
134507,1
46441,1
67127,1
37018,1
6916,3
139357,3
135007,1
54206,1
56090,1
89790,1
39962,1
153541,1
135034,1
89058,1
5131,1
77537,1
15540,1
124145,1
67730,1
86004,1
147638,3
49448,3
75168,3
139401,1
44074,2
42166,3
120751,2
56513,3
132179,1
155681,2
126721,0
64750,4
123769,2
3599,3
33333,3
29824,1
32165,1
60250,1
77349,3
80401,1
52965,2
50261,3
15688,1
37013,3
128525,1
147912,1
34590,1
69326,3
138021,1
71611,2
112135,1
176,1
95166,1
140481,1
30346,1
114641,3
118298,3
109667,3
95926,2
101781,2
120237,3
62873,0
19072,1
31283,1
122340,1
21147,3
79922,1
87447,1
53278,1
70140,1
131898,1
129913,2
9992,3
65287,1
58993,1
7821,3
81468,3
3714,1
119654,2
77593,3
119643,1
47598,3
109122,2
7157,1
15762,1
47213,4
120577,3
12034,1
152991,1
21593,1
34984,1
38118,2
150420,3
66859,3
108515,3
84169,1
108980,2
56837,1
17939,1
117337,2
14973,1
25298,1
112547,3
141908,2
135862,2
68129,1
99041,3
112194,1
136103,1
53333,1
109200,1
139111,1
95742,3
51141,1
59135,2
155902,1
19118,1
108317,3
55587,1
1225,2
56727,2
71686,1
8839,1
88451,2
89226,3
92722,1
135649,1
19737,1
78709,1
24999,1
44140,1
44682,2
90930,1
59376,1
27840,2
151718,2
102213,1
125468,1
137499,3
50631,3
50885,4
59126,3
37314,1
57913,1
90295,1
34753,1
89922,1
146572,1
121419,0
144364,1
152348,1
94885,1
97105,3
105818,1
27697,1
93308,1
77406,1
142026,1
49126,1
112978,1
133982,1
28775,1
120866,1
126298,1
80623,1
87147,2
27023,1
41357,1
20699,3
103540,1
106267,1
140058,1
68553,1
82005,1
62404,1
113473,2
82077,0
38581,3
129127,1
16655,2
23975,1
34539,2
19510,1
50156,3
109119,2
65421,2
67251,3
57843,3
118349,2
62757,3
66585,2
117528,1
33518,1
119106,2
89055,4
44840,2
34948,2
62933,1
79378,2
143883,1
70765,2
91017,3
24548,3
99934,2
57245,3
52810,2
85576,1
78970,1
128603,1
154827,1
134186,4
143474,1
129704,3
26289,1
105215,1
18184,2
107832,4
104338,1
10551,2
148352,1
113382,1
55393,1
55296,1
72047,1
109193,1
111545,1
49061,1
53666,1
69207,2
12910,1
3104,3
120981,2
32660,1
138907,2
145505,1
79504,3
57620,3
56100,1
117519,3
6360,3
73469,1
148686,1
152733,3
151039,2
66467,1
145970,1
96734,1
28261,1
109387,3
30352,1
56123,1
100107,1
52417,1
62283,1
101934,3
152355,1
71596,1
109149,1
92646,1
79575,1
9064,2
72157,1
45268,3
7636,1
95490,1
93474,1
25111,1
1502,1
74703,1
10128,1
141230,2
33109,2
155617,3
99419,1
13203,1
41481,1
151100,1
36587,3
145966,1
99895,1
124235,1
129969,1
30824,1
9549,1
106581,2
143219,2
66354,1
126527,1
18438,2
107025,4
77706,1
2402,1
120859,2
151626,3
117187,1
5670,2
33089,1
1585,1
1571,1
30434,1
70502,1
105677,2
94088,3
139749,1
154883,1
6110,1
76414,1
104117,2
8857,1
134949,1
131650,2
151061,1
7267,1
11234,1
87684,2
126843,4
73799,1
86758,2
4129,2
34806,1
120110,1
16687,2
14901,3
32879,1
33736,1
107189,3
18705,1
85380,1
18953,1
74329,1
10435,1
144335,2
30405,1
50639,3
110658,3
103242,3
132750,4
115814,2
72847,2
126985,1
83154,2
63583,1
101809,3
78021,1
147162,2
131827,3
58164,4
22466,1
100461,1
86429,1
137865,3
86446,3
46659,1
91138,1
148999,1
60863,1
129293,1
127085,1
75752,1
97387,2
2310,3
71026,2
78726,1
142794,1
30116,1
54804,1
11881,1
85898,1
3585,3
110651,1
99630,1
154868,1
102527,3
79104,1
108268,1
2187,2
120891,1
101179,3
20333,2
4050,1
14371,1
104996,1
103698,1
152575,1
58944,2
29475,1
137645,2
120052,3
62082,1
121696,2
30709,3
36290,1
70160,1
9164,3
22834,1
75791,1
20068,1
34455,1
54724,1
92634,1
31854,1
9667,3
72542,2
27941,1
16504,3
116312,1
55251,3
153188,2
51427,1
83364,1
79046,3
41514,1
4216,1
145803,1
22472,1
72309,1
66289,3
127942,1
8861,2
101218,3
3621,2
27315,2
46592,1
38213,3
392,1
128644,2
132553,2
130808,3
115803,1
8225,1
48817,2
128671,1
23316,1
73960,1
71213,2
116354,3
43910,1
102207,1
8458,3
93373,1
19444,3
144548,2
151063,3
100253,3
92600,1
68247,1
50667,1
134198,1
75471,1
36121,2
55757,2
114658,1
119725,1
32142,1
126237,2
71921,1
115234,1
34927,1
92088,3
7951,1
42841,1
126761,2
91225,2
124944,1
66725,1
11559,1
73101,1
61058,1
123333,1
128560,1
44594,3
16423,1
100175,3
6185,1
38955,1
31866,2
108720,2
150829,2
136184,1
73389,1
70938,1
90205,3
101223,2
11284,1
67719,1
3963,2
61993,0
149583,3
147466,3
81092,1
119915,2
13882,1
92712,1
148673,1
22630,1
72686,1
92415,1
45272,3
98782,1
111557,1
147839,1
137115,2
77345,3
94422,2
87576,3
34696,0
127124,1
114512,2
46988,3
35486,1
46225,1
148885,3
56188,4
76783,1
105457,2
58967,1
18123,1
148712,1
94225,1
107941,1
49018,2
33214,1
62507,1
71558,3
151721,2
46227,1
112180,1
116576,3
135110,3
45353,3
135559,1
17601,3
130327,1
117257,2
55450,2
36890,3
13236,1
28514,3
112988,3
149886,1
117699,1
10164,1
45289,2
54209,1
131732,1
26088,1
113350,1
142407,1
138195,1
95890,2
5630,1
21429,1
72017,1
50372,1
148294,1
93082,2
127468,3
16705,2
98627,3
49628,1
126710,1
92281,2
40165,3
96163,1
111717,2
9858,1
50180,3
63003,1
151954,1
1583,1
5074,3
90975,2
24262,1
57634,3
144208,3
59562,1
104881,1
65811,2
60551,1
123041,1
104747,1
141375,1
23146,1
135416,3
88923,1
13678,1
136278,2
127684,2
95728,2
138746,1
131351,2
5273,2
153157,2
4081,2
112401,3
118568,1
110050,1
110522,1
64038,1
57496,2
128623,1
75821,1
115697,1
138053,1
21449,1
129048,1
4293,1
70574,1
56925,1
139712,1
117049,1
152287,3
12161,1
32850,2
92441,1
55651,2
94714,1
13646,1
141804,2
84832,1
71910,1
16118,3
63597,1
95507,1
65308,2
152549,3
71011,3
3861,1
4176,1
94447,1
49647,1
64514,2
41536,3
37485,1
105691,1
8035,1
150208,1
87589,2
56762,2
11651,1
7301,3
18109,2
32509,1
148349,1
53296,1
95675,2
59959,2
66710,1
151321,1
61928,3
125505,1
121877,1
80972,3
53128,1
152601,3
41454,1
114014,1
714,1
16934,1
115184,2
71461,1
89322,1
142374,1
12119,1
16112,3
98714,1
43277,1
117804,3
97287,1
15695,3
38544,1
71175,3
62596,3
16300,1
76258,2
127579,3
136251,3
124182,1
155147,3
152689,1
27318,1
40590,3
72545,2
91027,3
43069,1
109830,1
91578,1
81993,1
149965,1
141053,3
50847,1
22574,1
91561,1
38798,1
66511,1
71307,1
34138,3
22253,1
149944,3
78437,1
58895,3
78775,1
54958,1
118131,3
149938,3
145552,1
95350,1
27062,3
146627,2
116182,3
57899,1
149979,2
101731,1
6684,1
116569,3
141189,3
141618,1
23045,1
143987,1
74868,1
50359,1
90287,1
110763,2
36212,1
79686,2
47683,1
31681,1
140355,3
83581,1
10121,1
84416,2
105071,1
146061,0
126806,3
3154,3
100371,1
40417,1
140298,1
20435,1
78532,2
23022,2
19994,1
36401,1
78895,1
20691,2
97288,1
118355,1
112110,3
126741,4
148672,3
153700,1
117877,1
27265,1
87268,1
105993,1
88705,3
35245,1
62181,2
57877,1
140368,1
53311,1
86460,2
48689,3
120953,1
96346,1
64655,4
50426,4
66616,1
43842,2
116241,1
129287,1
139851,2
77748,3
115275,1
95446,1
115727,3
19374,2
56408,1
74410,2
73813,1
3008,3
30188,3
20902,2
49405,1
64211,1
72099,1
97425,2
131169,1
142409,1
122438,2
35189,1
47161,1
87297,3
117333,1
113259,3
116176,1
70885,1
18632,1
75546,1
74150,1
16862,1
87578,3
17501,1
9532,3
2174,1
90506,3
62419,1
87926,3
9435,1
77269,1
53826,1
134678,1
48667,1
85807,2
136044,1
88805,3
147211,1
2972,0
97732,1
122937,1
110438,3
14245,3
3687,1
145176,1
25143,1
32503,2
113169,1
114514,1
13669,1
112571,1
101296,2
88680,3
43064,2
103036,2
50672,1
27836,2
52179,3
136388,3
137817,2
41913,2
90139,3
92286,1
24284,1
46201,1
59934,3
139894,2
150316,3
69530,2
97579,1
150708,2
57407,1
91588,2
73832,2
118527,3
91634,3
122271,1
67613,3
88901,2
98074,1
27881,3
97691,2
26817,1
26449,1
26631,2
5071,1
87962,3
92122,1
144881,1
59890,3
61160,1
56977,1
104953,1
36169,1
58565,3
120762,3
50098,3
144245,2
41911,1
83434,1
56515,1
142988,3
139078,1
84091,1
53046,1
37791,1
109994,1
18740,3
9359,2
150354,1
143326,2
115397,2
106835,1
49782,1
57673,3
60743,2
104961,2
146283,1
124484,1
18671,1
53631,1
154857,1
99615,1
79895,1
115127,1
71465,3
93337,2
80878,1
19635,1
149700,1
100270,1
51253,2
81292,1
8601,1
134847,3
55710,1
11687,1
42616,2
22282,3
104226,1
71499,3
96250,1
32450,2
73395,2
27550,2
91056,1
110130,1
92716,1
8186,1
93712,1
3644,3
11548,1
16963,1
98310,1
85942,1
120293,2
69623,1
92233,1
139922,1
155338,2
24677,4
74215,3
135779,1
132256,3
75246,1
114748,3
29692,1
81673,1
93266,2
63946,1
114378,3
60233,1
92515,1
11904,2
45027,1
28994,1
83222,3
24148,3
22460,2
107664,3
54718,1
68075,1
104241,1
45129,1
80794,1
88521,3
86552,1
43783,1
63840,1
15744,0
127375,1
99687,3
39707,1
116736,2
138572,3
55060,1
151454,2
61544,3
148404,3
136175,1
43684,3
29240,2
71673,1
40544,3
38485,1
15941,1
151527,1
75628,2
138358,1
150792,1
61879,2
141037,1
83375,1
28956,3
56630,1
97039,1
124778,3
139431,2
95889,1
28132,1
48553,1
146774,1
82034,2
15511,2
39000,1
76402,1
11752,1
74298,1
128286,1
22033,1
130700,1
142725,1
140136,2
34830,3
101955,1
80114,1
24776,3
84562,3
149308,1
104498,1
155445,1
70706,2
16847,3
155970,2
103024,4
38846,3
35742,4
18686,1
14405,3
79579,1
114970,3
125428,2
5653,1
109802,1
91921,3
86275,3
125002,1
9631,2
12787,3
113943,3
123526,1
148551,3
100122,3
89381,1
37895,1
13223,1
4542,1
125799,1
92660,2
88939,1
122433,1
42696,1
136624,1
62922,3
77502,1
93410,1
42789,1
42686,1
131863,1
93655,1
5327,1
31617,1
155799,1
34747,1
121812,1
64351,2
101958,2
61428,1
134702,1
132841,3
149229,3
49985,1
3366,1
60899,1
140819,1
9890,1
146135,3
126170,2
145387,1
69705,1
91210,3
49480,1
77787,1
76858,3
38308,1
127528,1
92307,2
48688,1
47399,1
2249,1
145716,1
145665,2
134445,3
122273,1
104635,2
135002,1
49553,2
6181,3
40192,1
132630,3
22689,0
90567,1
8190,1
9421,1
61642,1
65041,1
17064,2
138687,3
98995,1
31379,1
110226,2
55752,1
75755,1
74564,1
19143,2
66806,1
46112,1
30316,2
131906,3
3431,1
79934,2
101626,1
20860,3
2138,1
87803,1
135572,1
59667,1
111229,1
1335,1
102158,2
146475,3
95013,2
58089,1
152,1
149449,3
15193,1
79862,1
1729,1
107126,1
121177,1
57842,1
136452,1
46763,1
37008,1
126677,1
14340,1
64857,2
125913,0
55096,1
25183,2
22226,1
145614,3
127842,2
39791,1
49356,1
82785,2
97232,1
760,2
11960,2
119893,1
133967,2
29058,1
145566,1
154124,1
129167,1
33294,1
13615,2
5951,1
69596,3
21354,3
141898,1
100310,1
82432,1
14400,1
16672,1
48572,2
148453,1
60352,3
62860,1
10403,3
94354,2
89035,2
144421,3
41363,2
138244,1
112898,2
72835,1
78654,1
28883,1
108087,2
7948,1
107723,3
30321,1
58723,1
55840,1
107665,3
65386,1
29788,1
132130,1
18159,3
102495,1
27721,1
100897,1
10544,1
88512,1
126812,3
109816,2
133068,1
146648,3
112311,1
134376,1
11839,1
84201,2
145892,1
41059,1
67694,1
135563,1
81788,3
133851,1
61413,2
131096,3
154293,2
75634,1
110925,3
65466,1
121429,1
150248,1
121943,1
96663,1
83076,2
141844,4
61372,0
32118,2
104951,1
142923,3
116942,1
29858,2
39099,1
91994,1
54478,1
86268,1
105238,3
20226,1
153106,2
18756,1
128938,3
29268,1
48468,1
149200,1
75431,2
154339,1
40608,2
2000,1
35965,1
108942,1
86865,3
148068,1
7996,3
99528,2
86022,2
5565,1
1879,1
5543,2
109743,1
108705,1
101601,1
56692,1
48759,2
33775,1
151962,1
59894,3
94493,1
9386,1
102767,1
67091,2
65915,1
69268,1
50784,1
89321,3
91844,1
102894,2
128050,2
75945,1
120127,1
48783,1
101820,3
54499,1
92947,1
138445,1
60359,1
110022,1
72840,2
112872,1
155812,1
148835,1
114086,1
492,3
141058,1
131965,1
149809,1
60486,1
10022,1
41981,3
57619,3
136645,1
94100,1
130836,0
87872,4
79334,1
8011,1
64033,1
64288,1
22262,3
76826,1
50350,1
116919,1
142146,1
37415,2
30036,1
73747,3
142547,3
143808,1
114859,2
140370,1
140524,1
92034,1
100303,2
14438,1
154261,3
23390,1
115185,2
46447,1
43925,3
114764,1
75740,1
83172,1
146122,2
65678,4
141187,3
150926,1
1690,1
147705,2
82951,1
37044,1
88857,1
92918,1
142243,3
118007,2
43866,1
129977,1
10214,4
93014,1
20474,1
58585,3
79961,1
139844,1
53260,2
128606,1
121273,1
116272,1
49654,1
152099,1
65077,1
41156,1
67902,3
76797,3
132076,1
89164,1
110214,1
141894,1
113826,1
32050,1
152764,3
137532,1
27145,2
69583,1
66457,1
114924,2
78000,1
139043,2
82903,1
4761,3
154591,3
45534,3
131689,3
129159,1
46696,2
124891,1
115688,3
141300,1
146294,2
84669,1
110325,2
107177,3
48707,3
26395,3
13153,1
133150,3
38933,1
27471,1
111169,1
132698,1
6692,1
54962,1
126955,1
117555,1
135290,1
144887,1
89886,1
132419,2
121852,1
111679,1
104528,3
45493,3
148139,3
49759,0
43372,1
50140,2
105887,2
95642,2
133291,2
20398,1
22673,3
143568,1
4701,1
88964,1
29441,1
1710,1
152569,1
110790,3
12883,4
90596,3
34232,1
38269,1
66911,1
48692,2
51292,1
63986,1
64065,1
16517,1
45172,3
103392,3
39558,4
146106,1
54002,4
7782,1
144721,1
71152,0
8076,2
29435,1
94510,1
150991,3
126011,1
28622,3
127916,2
50128,1
126051,1
78043,3
101051,1
7661,3
139016,2
107496,2
33772,1
84641,1
29649,3
117191,1
12952,1
146717,3
97381,1
98066,1
93129,1
155618,3
75661,3
34790,3
138617,2
125208,1
116412,2
85321,1
27250,1
42658,1
118710,1
82548,3
41546,1
64809,1
98022,1
134342,1
138338,1
132009,3
74401,3
113246,3
71000,3
45444,1
67789,1
42627,1
88283,1
77216,3
115083,3
102611,2
26630,2
147023,1
56864,1
120983,1
14526,1
123841,3
45906,1
5744,1
125905,1
2227,1
96282,1
41841,1
54807,1
150542,2
84477,1
107428,1
123103,1
49167,1
30424,2
2299,1
2747,1
103908,1
136573,1
75455,1
71595,1
10882,2
27419,1
77524,3
126112,1
72538,1
13229,1
107176,3
144531,1
105190,1
98271,2
99466,1
136885,1
38654,1
113267,3
85122,3
58769,3
49577,1
70536,1
84872,2
67689,3
59716,1
98442,1
90472,1
83080,1
27784,1
28424,4
53721,1
26961,3
146391,1
87592,1
67969,2
26653,1
73829,1
38160,3
136666,1
18479,1
146079,1
68768,1
92839,3
28307,3
119616,1
11915,2
151038,1
80956,3
57183,1
34419,1
73708,3
124096,1
151573,1
87849,3
25984,2
72064,1
70428,3
71167,1
83928,1
70431,2
102431,3
65097,1
108341,3
138791,2
85211,1
24232,2
58109,1
38897,1
146554,2
148495,1
154501,1
149445,1
122483,2
2808,1
106454,1
106450,3
93164,2
123014,1
62088,2
24843,3
97183,3
144518,3
135663,1
29203,1
135651,1
32472,1
117873,4
18531,3
105744,1
61043,1
73472,2
152608,1
8278,1
132399,3
107263,1
109521,1
152436,1
51374,1
27184,2
110819,3
8845,4
97394,1
66885,1
8181,1
96022,2
58081,2
110861,1
61362,1
16247,1
2827,1
106608,2
135912,3
5642,1
58796,1
36155,1
14461,2
112742,2
96241,2
90821,2
32902,3
91280,1
155652,1
19290,0
57487,2
130533,1
34401,1
144123,1
98611,1
429,1
155480,1
59455,2
75197,1
51578,3
62287,3
2039,1
9339,1
30358,4
85679,3
3924,1
85747,1
10192,1
23082,1
56476,1
128417,3
75997,1
147743,3
74624,3
118383,2
17750,1
142150,1
61748,2
152310,3
22930,2
25278,1
138215,2
34157,1
33880,1
135014,3
29377,1
72701,1
106333,2
43243,1
48694,2
155004,2
38362,3
74944,1
92297,2
144997,3
86828,1
80305,2
117000,2
96332,1
37515,1
122761,1
101709,1
22627,1
147445,1
52835,3
107648,3
137008,1
12433,2
17302,1
788,1
16380,1
116273,1
69739,3
117330,3
119042,3
103525,2
154415,1
16619,1
21518,1
139745,2
82462,1
103190,1
70007,1
9742,3
129671,1
4094,1
131594,1
104501,3
63148,1
86575,1
76025,1
147020,1
36734,1
139502,1
98546,3
111672,3
56373,3
71846,3
120853,2
103862,1
36841,3
53576,1
84486,1
20934,1
31790,1
23907,1
150907,0
81290,2
100844,2
153817,3
16623,1
28007,1
77043,3
68837,3
129429,3
139104,2
20328,1
44420,2
7202,1
90950,1
82731,3
25574,3
81648,1
45913,3
44993,2
16210,1
17966,1
64235,2
23288,1
145482,2
26589,1
13265,3
2975,1
92453,1
116371,1
105261,2
85056,3
31595,1
9525,1
142935,1
25636,1
60880,3
108355,3
37680,1
70771,2
33507,2
58351,2
27548,1
4088,1
104675,1
57959,1
113282,2
33632,1
7599,1
52695,3
11102,1
132701,2
77494,1
43363,1
73435,1
22629,1
98878,1
50925,2
78791,1
7316,3
82687,1
128324,1
149134,1
54168,1
147305,3
11314,2
25031,1
145005,1
1331,3
48612,3
100772,3
127212,1
120049,3
93389,2
69642,2
73056,1
9960,2
14735,3
61730,1
34656,1
147630,3
137484,3
55294,1
64021,1
743,3
126249,3
27943,2
121294,2
26059,1
143340,3
22724,1
2328,1
103817,3
10083,1
58676,2
35214,1
56490,3
96794,3
151616,1
62606,3
79061,3
96884,3
36148,1
119961,3
139866,1
73075,1
98404,0
121176,1
142863,1
69958,1
88839,1
142651,1
6628,2
7629,1
110210,1
11007,1
9040,3
80433,2
110690,1
68503,3
71822,1
135878,1
82531,1
91362,1
134779,3
35405,4
75961,1
138650,1
82702,2
4110,1
141405,1
121251,3
103073,3
41804,1
118519,1
1369,2
16427,1
101436,1
140780,1
68421,1
145865,3
52763,1
66953,4
88948,2
123389,3
27708,1
78561,2
128821,1
155392,3
148029,1
33476,1
115808,1
80084,3
29532,2
65081,1
83955,1
151690,2
149123,3
47390,1
83853,1
98224,1
153880,3
122963,1
91377,1
86238,1
141772,1
38500,3
103669,1
146069,1
37901,3
129807,1
39363,3
63682,2
40360,1
113052,1
52796,1
2751,1
34243,1
111956,1
47072,1
145917,3
108683,3
30736,1
119987,1
152940,1
69055,3
81028,1
112387,3
75895,2
126456,1
82379,2
66164,1
27232,1
21680,4
14386,3
32910,1
58184,1
23415,1
153165,2
95886,1
132620,3
85629,3
92629,1
65855,3
11447,1
9698,3
65904,1
59330,3
63337,1
149793,3
72544,2
2846,3
107678,2
35146,1
119268,3
150182,1
22921,2
19128,1
121891,2
74170,1
141957,1
125767,1
54455,1
83362,1
61118,1
129311,1
123716,1
66629,2
2759,3
33617,3
132507,2
118880,3
44955,3
11472,1
135901,1
97396,1
18510,1
5529,2
65202,1
110829,1
61461,1
72462,1
84357,1
66348,2
72348,3
112251,2
60464,1
42105,1
122300,1
36344,3
136273,1
101776,2
75873,1
49863,1
135088,1
140608,1
54594,2
5738,1
76923,2
155589,1
56376,1
10701,0
120187,1
126261,1
48095,2
84010,1
43933,1
4082,2
70349,1
139244,1
98472,1
76526,1
134131,1
63365,2
114077,2
92001,1
57720,1
57486,2
15558,2
131974,3
54125,1
124973,4
146943,1
18731,3
141625,2
16843,3
116923,1
275,1
115953,4
89546,3
99743,1
108473,1
18564,1
112258,1
64064,1
46634,3
17234,1
126222,3
7564,1
96969,1
111913,1
77800,3
33673,1
141429,1
82413,0
79309,1
136389,3
97975,2
62866,1
57337,1
74569,3
107273,2
146748,1
51206,3
145714,1
72254,1
90840,1
103391,3
45858,1
124802,3
10155,3
104173,2
34710,1
12358,3
95698,1
96558,1
129596,3
68584,1
115972,1
79162,2
151734,3
78064,3
118858,1
19249,3
90736,1
58042,1
124431,3
97342,1
13384,3
97255,2
31149,2
39158,2
40747,2
35097,1
95530,3
78613,3
121638,3
36391,1
91654,1
5246,3
81238,1
110881,1
127071,1
146942,1
130033,1
117904,1
101305,2
48943,1
85637,0
138467,1
96886,1
26263,1
125681,1
50450,3
22447,1
13397,1
47776,1
130587,2
122011,1
91897,1
76394,1
18061,1
152988,1
80044,1
19205,1
13586,2
30486,1
81901,1
32343,2
101665,1
461,1
42755,1
140064,1
75430,2
140786,0
38377,2
123827,3
121355,2
31690,1
109673,3
124114,1
17243,2
75065,3
90670,3
11344,1
21255,2
34989,4
45526,3
37803,3
84928,1
138404,1
116928,1
86305,1
27417,1
36502,3
64516,2
147857,1
63585,1
16256,3
136734,1
26974,1
122774,3
112212,1
24091,1
60800,1
122187,1
12112,3
32504,2
